Date,Hour,Temperature,Humidity,WindSpeed,Visibility,DewPoint,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,FunctioningDay,Rented Bike Count
2023-08-05,7,28.5,63.8,4.63,1769,23.1,0.544,0.0,0.0,Summer,Holiday,Yes,444
2023-08-05,8,28.8,59.7,2.41,1838,21.9,0.928,0.0,0.0,Summer,Holiday,Yes,415
2023-08-05,9,29.7,51.4,2.76,1866,23.8,1.491,0.0,0.0,Summer,Holiday,Yes,422
2023-08-05,10,31.4,54.3,2.95,1903,29.7,2.444,0.0,0.0,Summer,Holiday,Yes,374
2023-08-05,11,30.1,48.2,0.54,1868,26.6,2.054,0.0,0.0,Summer,Holiday,Yes,300
2023-08-05,12,27.8,23.6,1.26,2000,22.9,1.887,0.0,0.0,Summer,Holiday,Yes,237
2023-08-05,13,24.4,43.6,0.71,1701,18.1,2.437,1.69,0.0,Summer,Holiday,Yes,206
2023-08-05,14,24.4,32.3,0.76,2000,19.6,1.959,0.0,0.0,Summer,Holiday,Yes,274
2023-08-05,15,23.9,33.9,1.06,1858,17.5,1.843,0.0,0.0,Summer,Holiday,Yes,288
2023-08-05,16,23.6,37.6,1.84,2000,16.7,1.079,0.0,0.0,Summer,Holiday,Yes,330
2023-08-05,17,20.9,24.0,4.18,2000,18.0,0.535,0.0,0.0,Summer,Holiday,Yes,379
2023-08-05,18,18.8,47.4,2.25,2000,13.5,0.0,0.0,0.0,Summer,Holiday,Yes,406
2023-08-05,19,17.3,37.8,1.97,2000,12.4,0.0,4.49,0.0,Summer,Holiday,Yes,323
2023-08-05,20,15.7,60.0,1.08,1925,13.1,0.0,0.0,0.0,Summer,Holiday,Yes,362
2023-08-05,21,18.2,42.1,4.47,1949,13.8,0.0,0.74,0.0,Summer,Holiday,Yes,213
2023-08-05,22,15.7,72.0,0.38,1549,10.9,0.0,0.0,0.0,Summer,Holiday,Yes,143
2023-08-05,23,16.9,54.9,2.46,1817,10.2,0.0,0.0,0.0,Summer,Holiday,Yes,196
2023-08-06,0,18.6,95.2,0.18,1478,14.4,0.0,0.0,0.0,Summer,Holiday,Yes,184
2023-08-06,1,17.6,64.9,1.59,1747,16.1,0.0,0.0,0.0,Summer,Holiday,Yes,185
2023-08-06,2,22.2,88.4,2.98,1413,17.8,0.0,5.22,0.0,Summer,Holiday,Yes,160
2023-08-06,3,24.2,76.1,1.45,1634,17.3,0.0,4.23,0.0,Summer,Holiday,Yes,236
2023-08-06,4,22.9,87.0,3.54,1204,17.9,0.0,0.0,0.0,Summer,Holiday,Yes,215
2023-08-06,5,24.4,77.9,0.62,1617,21.2,0.0,0.0,0.0,Summer,Holiday,Yes,268
2023-08-06,6,27.5,64.3,0.06,1782,20.0,0.0,0.0,0.0,Summer,Holiday,Yes,362
2023-08-06,7,25.9,42.8,0.41,1836,23.8,0.767,0.13,0.0,Summer,Holiday,Yes,376
2023-08-06,8,26.5,90.2,1.1,1523,23.2,1.161,0.0,0.0,Summer,Holiday,Yes,399
2023-08-06,9,30.8,59.6,1.85,1824,26.7,1.562,0.0,0.0,Summer,Holiday,Yes,404
2023-08-06,10,30.2,23.0,0.82,2000,24.0,1.835,0.0,0.0,Summer,Holiday,Yes,334
2023-08-06,11,29.3,49.1,1.59,2000,22.5,2.542,0.0,0.0,Summer,Holiday,Yes,294
2023-08-06,12,29.4,47.2,2.13,1942,28.0,2.789,0.0,0.0,Summer,Holiday,Yes,260
2023-08-06,13,22.7,28.4,0.66,2000,16.1,2.342,0.0,0.0,Summer,Holiday,Yes,227
2023-08-06,14,28.2,25.1,0.68,2000,22.2,2.078,0.0,0.0,Summer,Holiday,Yes,253
2023-08-06,15,25.0,30.1,0.33,2000,17.8,2.235,0.0,0.0,Summer,Holiday,Yes,289
2023-08-06,16,25.0,42.2,3.55,2000,17.7,1.322,0.0,0.0,Summer,Holiday,Yes,356
2023-08-06,17,22.4,32.7,3.6,2000,16.0,0.43,0.0,0.0,Summer,Holiday,Yes,421
2023-08-06,18,20.6,49.4,1.58,2000,18.3,0.0,0.0,0.0,Summer,Holiday,Yes,389
2023-08-06,19,19.0,50.6,0.45,1882,15.8,0.0,0.0,0.0,Summer,Holiday,Yes,360
2023-08-06,20,19.6,42.5,4.04,1829,12.1,0.0,0.0,0.0,Summer,Holiday,Yes,286
2023-08-06,21,17.9,35.4,0.68,2000,12.7,0.0,0.0,0.0,Summer,Holiday,Yes,272
2023-08-06,22,20.2,55.3,0.34,1859,15.5,0.0,0.0,0.0,Summer,Holiday,Yes,195
2023-08-06,23,15.6,69.2,0.67,1698,8.2,0.0,0.0,0.0,Summer,Holiday,Yes,177
2023-08-07,0,18.2,70.3,0.59,1788,11.1,0.0,2.11,0.0,Summer,No Holiday,Yes,197
2023-08-07,1,24.3,80.8,0.47,1398,18.2,0.0,0.0,0.0,Summer,No Holiday,Yes,204
2023-08-07,2,20.0,86.5,0.81,1518,12.9,0.0,0.0,0.0,Summer,No Holiday,Yes,207
2023-08-07,3,22.1,85.0,1.49,1486,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes,294
2023-08-07,4,22.1,77.1,2.44,1562,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,239
2023-08-07,5,25.8,83.5,1.16,1592,18.0,0.0,0.0,0.0,Summer,No Holiday,Yes,324
2023-08-07,6,24.8,97.6,1.17,1381,23.4,0.0,0.0,0.0,Summer,No Holiday,Yes,319
2023-08-07,7,26.8,55.8,1.14,2000,24.3,0.463,0.0,0.0,Summer,No Holiday,Yes,433
2023-08-07,8,29.6,70.0,0.34,1778,23.0,1.039,0.0,0.0,Summer,No Holiday,Yes,457
2023-08-07,9,26.9,77.2,2.39,1559,22.2,1.564,0.0,0.0,Summer,No Holiday,Yes,424
2023-08-07,10,29.9,40.6,2.99,1729,28.3,2.004,0.0,0.0,Summer,No Holiday,Yes,377
2023-08-07,11,29.6,56.1,3.91,1756,26.8,1.999,0.0,0.0,Summer,No Holiday,Yes,288
2023-08-07,12,29.5,51.7,1.02,1824,26.2,2.262,0.0,0.0,Summer,No Holiday,Yes,288
2023-08-07,13,26.8,20.8,3.75,2000,23.5,2.659,0.0,0.0,Summer,No Holiday,Yes,251
2023-08-07,14,31.8,39.3,2.61,2000,24.7,2.183,0.0,0.0,Summer,No Holiday,Yes,304
2023-08-07,15,26.2,27.6,0.5,1844,20.6,2.24,0.0,0.0,Summer,No Holiday,Yes,334
2023-08-07,16,23.5,29.5,0.69,2000,17.3,1.079,0.0,0.0,Summer,No Holiday,No,150
2023-08-07,17,19.8,28.4,1.51,2000,18.7,0.579,0.0,0.0,Summer,No Holiday,Yes,455
2023-08-07,18,20.2,47.9,1.17,1864,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,466
2023-08-07,19,22.3,38.1,0.41,1723,19.1,0.0,0.0,0.0,Summer,No Holiday,Yes,473
2023-08-07,20,22.2,40.2,1.5,1953,15.2,0.0,0.0,0.0,Summer,No Holiday,Yes,383
2023-08-07,21,21.3,46.6,1.53,1930,13.7,0.0,0.0,0.0,Summer,No Holiday,Yes,272
2023-08-07,22,19.9,54.2,2.59,1939,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,212
2023-08-07,23,16.1,53.2,0.88,1918,8.3,0.0,0.0,0.0,Summer,No Holiday,Yes,162
2023-08-08,0,20.1,65.0,0.7,1919,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes,264
2023-08-08,1,17.6,75.6,0.32,1409,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,168
2023-08-08,2,18.2,81.9,1.72,1594,11.7,0.0,0.0,0.0,Summer,No Holiday,Yes,205
2023-08-08,3,22.9,91.7,1.57,1872,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,245
2023-08-08,4,24.8,82.3,4.27,1760,17.3,0.0,0.0,0.0,Summer,No Holiday,Yes,221
2023-08-08,5,26.8,73.6,2.46,1502,24.3,0.0,1.18,0.0,Summer,No Holiday,Yes,318
2023-08-08,6,27.1,65.1,0.89,1771,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,403
2023-08-08,7,28.1,73.7,1.42,1554,25.7,0.644,0.0,0.0,Summer,No Holiday,Yes,427
2023-08-08,8,25.8,64.0,0.4,1712,23.4,1.18,0.0,0.0,Summer,No Holiday,Yes,445
2023-08-08,9,27.9,58.1,1.02,2000,23.8,1.911,6.4,0.0,Summer,No Holiday,Yes,318
2023-08-08,10,25.1,55.0,1.62,1965,17.5,1.336,3.76,0.0,Summer,No Holiday,Yes,305
2023-08-08,11,23.8,51.2,4.41,1673,18.7,2.258,0.0,0.0,Summer,No Holiday,Yes,218
2023-08-08,12,28.7,43.0,0.59,1836,23.3,2.835,2.49,0.0,Summer,No Holiday,Yes,257
2023-08-08,13,24.8,33.9,3.47,2000,23.8,2.519,5.82,0.0,Summer,No Holiday,Yes,230
2023-08-08,14,27.0,24.1,1.71,2000,25.6,1.772,1.47,0.0,Summer,No Holiday,Yes,248
2023-08-08,15,26.2,24.2,2.42,2000,24.7,1.364,1.82,0.0,Summer,No Holiday,Yes,299
2023-08-08,16,21.4,38.6,1.38,1870,14.7,1.192,3.91,0.0,Summer,No Holiday,Yes,322
2023-08-08,17,22.6,27.4,0.76,2000,19.9,0.694,0.0,0.0,Summer,No Holiday,Yes,451
2023-08-08,18,18.9,21.3,3.34,2000,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,450
2023-08-08,19,15.6,50.9,0.95,1825,10.3,0.0,2.82,0.0,Summer,No Holiday,Yes,380
2023-08-08,20,18.9,35.4,2.33,2000,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,323
2023-08-08,21,17.3,51.4,0.44,1907,13.4,0.0,0.0,0.0,Summer,No Holiday,Yes,239
2023-08-08,22,17.3,62.5,0.55,1689,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,209
2023-08-08,23,22.5,64.0,0.19,1915,18.3,0.0,0.0,0.0,Summer,No Holiday,Yes,243
2023-08-09,0,15.9,44.9,1.26,2000,9.8,0.0,0.0,0.0,Summer,No Holiday,Yes,154
2023-08-09,1,20.7,78.3,1.71,1653,18.0,0.0,0.0,0.0,Summer,No Holiday,Yes,193
2023-08-09,2,19.0,91.1,1.42,1518,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes,187
2023-08-09,3,24.1,87.6,0.31,1809,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,244
2023-08-09,4,24.2,58.6,0.56,2000,16.8,0.0,0.0,0.0,Summer,No Holiday,Yes,227
2023-08-09,5,25.6,98.0,2.4,1299,17.9,0.0,0.0,0.0,Summer,No Holiday,Yes,251
2023-08-09,6,24.1,62.0,0.87,1940,23.1,0.0,0.0,0.0,Summer,No Holiday,Yes,295
2023-08-09,7,25.4,59.9,1.48,2000,21.2,0.641,0.0,0.0,Summer,No Holiday,Yes,386
2023-08-09,8,29.5,73.0,0.82,1781,25.6,1.167,0.0,0.0,Summer,No Holiday,Yes,454
2023-08-09,9,31.5,63.4,2.2,1712,24.6,1.91,0.0,0.0,Summer,No Holiday,Yes,411
2023-08-09,10,29.0,53.2,0.83,1810,24.2,1.678,6.94,0.0,Summer,No Holiday,Yes,287
2023-08-09,11,25.9,40.3,1.18,2000,20.6,2.319,0.0,0.0,Summer,No Holiday,Yes,276
2023-08-09,12,27.8,53.6,2.85,1960,25.3,2.502,6.43,0.0,Summer,No Holiday,Yes,254
2023-08-09,13,31.0,35.2,1.45,2000,29.5,2.51,0.0,0.0,Summer,No Holiday,Yes,323
2023-08-09,14,25.3,20.0,0.63,2000,19.4,1.546,0.0,0.0,Summer,No Holiday,Yes,261
2023-08-09,15,26.7,42.6,1.95,1808,21.4,1.848,0.0,0.0,Summer,No Holiday,Yes,324
2023-08-09,16,21.0,32.3,0.31,2000,14.2,1.125,0.0,0.0,Summer,No Holiday,Yes,370
2023-08-09,17,21.2,42.8,0.6,1962,14.2,0.56,0.0,0.0,Summer,No Holiday,Yes,437
2023-08-09,18,21.3,40.5,0.34,1928,15.9,0.0,0.82,0.0,Summer,No Holiday,Yes,439
2023-08-09,19,19.9,63.2,2.24,1535,15.2,0.0,0.0,0.0,Summer,No Holiday,Yes,438
2023-08-09,20,16.9,41.7,1.85,2000,9.5,0.0,0.0,0.0,Summer,No Holiday,Yes,302
2023-08-09,21,16.5,51.3,2.07,1772,9.9,0.0,3.05,0.0,Summer,No Holiday,Yes,243
2023-08-09,22,20.0,64.8,1.65,1662,12.9,0.0,0.0,0.0,Summer,No Holiday,Yes,235
2023-08-09,23,20.8,60.9,3.29,1746,12.8,0.0,0.0,0.0,Summer,No Holiday,Yes,232
2023-08-10,0,21.9,77.7,1.62,1628,18.0,0.0,0.0,0.0,Summer,No Holiday,Yes,231
2023-08-10,1,23.3,45.0,0.86,1905,17.3,0.0,0.0,0.0,Summer,No Holiday,Yes,271
2023-08-10,2,21.1,77.1,0.65,1788,15.3,0.0,0.97,0.0,Summer,No Holiday,Yes,200
2023-08-10,3,21.5,78.7,1.6,1803,19.3,0.0,0.0,0.0,Summer,No Holiday,Yes,249
2023-08-10,4,26.1,78.5,3.11,1619,20.7,0.0,0.0,0.0,Summer,No Holiday,Yes,259
2023-08-10,5,26.1,69.6,0.42,1646,22.1,0.0,0.0,0.0,Summer,No Holiday,Yes,317
2023-08-10,6,23.9,84.3,2.03,1589,19.7,0.0,5.94,0.0,Summer,No Holiday,Yes,234
2023-08-10,7,24.7,65.7,1.18,1638,22.4,0.459,0.0,0.0,Summer,No Holiday,Yes,404
2023-08-10,8,28.4,67.2,2.79,1739,22.2,1.314,0.0,0.0,Summer,No Holiday,Yes,472
2023-08-10,9,27.5,58.5,0.27,1689,21.6,2.016,3.83,0.0,Summer,No Holiday,Yes,368
2023-08-10,10,27.8,57.4,4.28,2000,23.1,1.835,4.0,0.0,Summer,No Holiday,Yes,268
2023-08-10,11,29.7,60.4,1.17,1814,27.6,2.099,6.33,0.0,Summer,No Holiday,Yes,235
2023-08-10,12,28.4,42.3,0.22,1872,23.6,1.831,0.0,0.0,Summer,No Holiday,Yes,249
2023-08-10,13,28.7,44.0,0.42,2000,27.0,1.925,0.0,0.0,Summer,No Holiday,Yes,315
2023-08-10,14,21.1,33.6,4.69,1851,17.7,2.493,0.98,0.0,Summer,No Holiday,Yes,240
2023-08-10,15,24.2,25.2,2.03,1986,20.6,1.776,0.0,0.0,Summer,No Holiday,Yes,273
2023-08-10,16,23.8,28.7,1.06,2000,16.6,0.877,0.0,0.0,Summer,No Holiday,Yes,387
2023-08-10,17,18.0,28.8,5.42,2000,14.1,0.674,0.0,0.0,Summer,No Holiday,Yes,409
2023-08-10,18,18.6,40.5,1.56,2000,13.4,0.0,0.0,0.0,Summer,No Holiday,Yes,491
2023-08-10,19,17.3,40.3,2.67,1602,10.2,0.0,0.0,0.0,Summer,No Holiday,Yes,396
2023-08-10,20,18.4,36.9,0.56,2000,14.4,0.0,0.0,0.0,Summer,No Holiday,Yes,314
2023-08-10,21,21.2,48.9,1.03,1818,14.0,0.0,0.0,0.0,Summer,No Holiday,Yes,270
2023-08-10,22,22.0,42.4,1.54,1789,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes,261
2023-08-10,23,16.6,62.1,0.93,1559,13.0,0.0,0.0,0.0,Summer,No Holiday,Yes,219
2023-08-11,0,19.7,69.7,3.27,1650,18.1,0.0,0.0,0.0,Summer,No Holiday,Yes,252
2023-08-11,1,20.7,92.5,1.98,1747,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,273
2023-08-11,2,21.5,91.3,0.41,1675,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,242
2023-08-11,3,22.7,69.4,1.12,1938,17.2,0.0,0.0,0.0,Summer,No Holiday,Yes,217
2023-08-11,4,23.9,81.9,0.67,1610,18.5,0.0,0.0,0.0,Summer,No Holiday,Yes,269
2023-08-11,5,27.9,80.5,2.02,1650,25.0,0.0,0.0,0.0,Summer,No Holiday,Yes,292
2023-08-11,6,27.9,72.9,0.92,1491,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,348
2023-08-11,7,24.5,69.1,0.22,1522,20.2,0.599,0.0,0.0,Summer,No Holiday,Yes,403
2023-08-11,8,28.9,61.6,1.78,1768,26.0,1.211,0.0,0.0,Summer,No Holiday,Yes,440
2023-08-11,9,29.5,77.6,0.88,1480,21.5,1.702,0.0,0.0,Summer,No Holiday,Yes,410
2023-08-11,10,28.3,48.2,3.6,1783,24.4,2.311,0.0,0.0,Summer,No Holiday,Yes,319
2023-08-11,11,29.7,49.5,0.48,1890,26.1,2.613,0.0,0.0,Summer,No Holiday,Yes,255
2023-08-11,12,27.2,20.0,0.71,2000,25.9,2.394,0.0,0.0,Summer,No Holiday,Yes,269
2023-08-11,13,26.3,43.8,1.08,1931,24.0,2.247,8.16,0.0,Summer,No Holiday,Yes,241
2023-08-11,14,25.0,44.0,1.85,1751,18.3,2.067,0.0,0.0,Summer,No Holiday,Yes,274
2023-08-11,15,19.5,20.0,2.85,1883,15.1,1.497,0.0,0.0,Summer,No Holiday,Yes,292
2023-08-11,16,22.0,25.0,1.03,2000,14.4,1.396,0.0,0.0,Summer,No Holiday,Yes,410
2023-08-11,17,19.6,36.2,1.58,1909,18.0,0.569,0.0,0.0,Summer,No Holiday,Yes,402
2023-08-11,18,17.4,35.0,0.29,2000,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes,492
2023-08-11,19,21.7,43.9,0.71,1902,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes,469
2023-08-11,20,19.2,42.0,0.94,1935,13.8,0.0,1.19,0.0,Summer,No Holiday,Yes,331
2023-08-11,21,17.7,69.7,1.08,1878,13.0,0.0,0.0,0.0,Summer,No Holiday,Yes,238
2023-08-11,22,16.6,50.9,2.19,2000,11.6,0.0,0.0,0.0,Summer,No Holiday,Yes,234
2023-08-11,23,18.7,90.9,4.88,1601,12.8,0.0,0.0,0.0,Summer,No Holiday,Yes,278
2023-08-12,0,20.5,82.1,0.75,1507,13.5,0.0,0.0,0.0,Summer,Holiday,Yes,233
2023-08-12,1,17.8,82.7,2.01,1546,14.4,0.0,0.0,0.0,Summer,Holiday,Yes,175
2023-08-12,2,20.5,67.4,3.25,1840,16.3,0.0,4.94,0.0,Summer,Holiday,Yes,200
2023-08-12,3,23.5,88.8,3.14,1739,18.1,0.0,0.0,0.0,Summer,Holiday,Yes,218
2023-08-12,4,19.2,85.9,0.59,1427,16.0,0.0,0.0,0.0,Summer,Holiday,Yes,224
2023-08-12,5,24.3,57.1,3.02,2000,22.0,0.0,0.0,0.0,Summer,Holiday,Yes,230
2023-08-12,6,24.7,61.2,0.43,1689,16.9,0.0,0.0,0.0,Summer,Holiday,Yes,323
2023-08-12,7,26.2,74.3,0.42,1772,23.8,0.466,0.0,0.0,Summer,Holiday,Yes,373
2023-08-12,8,26.1,63.8,1.41,2000,23.5,0.955,0.0,0.0,Summer,Holiday,Yes,368
2023-08-12,9,27.8,53.7,0.94,1643,22.5,1.812,0.0,0.0,Summer,Holiday,Yes,393
2023-08-12,10,31.4,63.2,3.8,1840,29.9,2.167,0.79,0.0,Summer,Holiday,Yes,316
2023-08-12,11,26.6,37.2,0.21,1942,25.4,2.107,0.0,0.0,Summer,Holiday,Yes,239
2023-08-12,12,27.2,35.8,1.43,2000,25.8,2.988,0.0,0.0,Summer,Holiday,Yes,213
2023-08-12,13,29.7,29.1,2.7,1967,27.9,2.713,0.0,0.0,Summer,Holiday,Yes,245
2023-08-12,14,23.5,37.3,0.18,1660,19.5,2.062,0.0,0.0,Summer,Holiday,Yes,231
2023-08-12,15,27.0,20.0,0.99,2000,20.2,1.237,0.0,0.0,Summer,Holiday,Yes,297
2023-08-12,16,22.1,25.2,2.65,2000,18.7,1.373,5.04,0.0,Summer,Holiday,Yes,262
2023-08-12,17,24.3,20.0,1.32,2000,20.4,0.576,2.03,0.0,Summer,Holiday,Yes,366
2023-08-12,18,21.1,31.6,1.32,2000,15.9,0.0,1.51,0.0,Summer,Holiday,Yes,397
2023-08-12,19,19.3,46.5,2.85,2000,16.2,0.0,7.46,0.0,Summer,Holiday,Yes,287
2023-08-12,20,17.9,52.2,1.9,1798,13.9,0.0,0.0,0.0,Summer,Holiday,Yes,309
2023-08-12,21,16.4,43.8,0.72,1855,12.7,0.0,0.0,0.0,Summer,Holiday,Yes,242
2023-08-12,22,17.8,62.9,4.26,1821,14.4,0.0,0.0,0.0,Summer,Holiday,Yes,185
2023-08-12,23,19.7,62.1,1.17,1734,16.0,0.0,8.22,0.0,Summer,Holiday,Yes,128
2023-08-13,0,18.3,83.3,0.4,1759,17.3,0.0,1.91,0.0,Summer,Holiday,Yes,200
2023-08-13,1,18.6,73.1,1.38,1512,11.4,0.0,0.0,0.0,Summer,Holiday,Yes,207
2023-08-13,2,19.9,48.1,1.25,2000,12.0,0.0,0.49,0.0,Summer,Holiday,Yes,153
2023-08-13,3,23.6,88.6,1.85,1728,16.6,0.0,0.0,0.0,Summer,Holiday,Yes,228
2023-08-13,4,25.4,75.3,2.09,1725,24.4,0.0,5.23,0.0,Summer,Holiday,Yes,203
2023-08-13,5,22.9,75.6,0.31,1794,16.6,0.0,5.95,0.0,Summer,Holiday,Yes,176
2023-08-13,6,24.0,78.6,1.09,1567,19.0,0.0,0.0,0.0,Summer,Holiday,Yes,348
2023-08-13,7,27.1,56.5,1.91,1720,25.4,0.747,0.0,0.0,Summer,Holiday,Yes,346
2023-08-13,8,30.0,65.9,1.34,1798,22.5,1.101,0.0,0.0,Summer,Holiday,Yes,459
2023-08-13,9,29.6,64.3,0.87,1672,23.2,1.609,0.0,0.0,Summer,Holiday,Yes,377
2023-08-13,10,24.9,56.0,2.35,1871,22.9,2.074,1.95,0.0,Summer,Holiday,Yes,261
2023-08-13,11,26.6,40.1,2.34,1999,18.8,2.413,0.0,0.0,Summer,Holiday,Yes,268
2023-08-13,12,24.6,50.2,0.0,1869,22.7,2.631,0.0,0.0,Summer,Holiday,Yes,209
2023-08-13,13,25.0,25.6,1.59,2000,20.8,2.556,0.0,0.0,Summer,Holiday,Yes,266
2023-08-13,14,27.7,25.9,1.84,2000,25.5,2.452,0.0,0.0,Summer,Holiday,Yes,288
2023-08-13,15,20.4,28.9,1.09,2000,18.3,2.207,0.0,0.0,Summer,Holiday,Yes,250
2023-08-13,16,18.7,33.1,1.49,1953,10.9,1.176,0.0,0.0,Summer,Holiday,Yes,321
2023-08-13,17,19.0,28.4,1.16,2000,14.0,0.601,0.0,0.0,Summer,Holiday,Yes,406
2023-08-13,18,20.1,47.1,1.8,1939,17.2,0.0,0.0,0.0,Summer,Holiday,Yes,398
2023-08-13,19,19.8,42.2,0.89,2000,13.3,0.0,0.0,0.0,Summer,Holiday,Yes,428
2023-08-13,20,18.7,45.6,0.92,1991,11.6,0.0,7.02,0.0,Summer,Holiday,Yes,223
2023-08-13,21,19.8,53.7,1.17,1870,12.4,0.0,0.0,0.0,Summer,Holiday,Yes,254
2023-08-13,22,13.9,64.9,1.83,1716,6.4,0.0,0.0,0.0,Summer,Holiday,Yes,186
2023-08-13,23,20.1,66.4,2.0,1669,12.8,0.0,1.79,0.0,Summer,Holiday,Yes,184
2023-08-14,0,17.6,51.6,3.45,1856,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes,192
2023-08-14,1,20.6,85.3,0.46,1660,17.2,0.0,0.0,0.0,Summer,No Holiday,Yes,231
2023-08-14,2,17.6,79.0,0.15,1716,10.1,0.0,0.0,0.0,Summer,No Holiday,Yes,219
2023-08-14,3,21.5,86.5,2.34,1606,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes,198
2023-08-14,4,23.3,75.8,1.4,1719,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,239
2023-08-14,5,26.4,60.1,0.19,1656,22.3,0.0,2.7,0.0,Summer,No Holiday,Yes,236
2023-08-14,6,22.0,52.4,1.15,1800,19.0,0.0,5.28,0.0,Summer,No Holiday,Yes,238
2023-08-14,7,26.2,61.3,2.83,1877,20.9,0.578,0.0,0.0,Summer,No Holiday,Yes,455
2023-08-14,8,24.7,70.3,0.89,1609,17.3,1.138,0.94,0.0,Summer,No Holiday,Yes,422
2023-08-14,9,28.2,71.9,1.58,1723,23.8,1.742,1.6,0.0,Summer,No Holiday,Yes,371
2023-08-14,10,28.8,55.4,0.73,1843,23.9,2.03,0.0,0.0,Summer,No Holiday,Yes,360
2023-08-14,11,29.5,35.5,0.51,1981,25.5,2.584,0.0,0.0,Summer,No Holiday,Yes,286
2023-08-14,12,25.2,32.5,2.54,2000,19.3,1.411,0.0,0.0,Summer,No Holiday,Yes,254
2023-08-14,13,27.3,49.2,0.81,1916,25.6,1.977,1.92,0.0,Summer,No Holiday,Yes,222
2023-08-14,14,27.0,20.0,1.06,1964,25.7,2.669,0.0,0.0,Summer,No Holiday,Yes,272
2023-08-14,15,19.8,51.3,1.38,1936,14.3,1.339,0.0,0.0,Summer,No Holiday,Yes,296
2023-08-14,16,23.0,48.9,0.72,1823,18.2,1.136,0.0,0.0,Summer,No Holiday,Yes,385
2023-08-14,17,22.4,53.0,6.24,1679,18.5,0.678,0.0,0.0,Summer,No Holiday,Yes,471
2023-08-14,18,18.8,38.6,2.31,2000,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,450
2023-08-14,19,15.9,35.9,0.36,1839,14.6,0.0,0.0,0.0,Summer,No Holiday,Yes,392
2023-08-14,20,19.6,48.4,2.69,1847,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,346
2023-08-14,21,14.9,60.2,1.61,1837,11.0,0.0,0.0,0.0,Summer,No Holiday,Yes,249
2023-08-14,22,16.9,51.1,1.76,1862,12.8,0.0,3.18,0.0,Summer,No Holiday,Yes,192
2023-08-14,23,17.5,52.9,1.19,1775,10.3,0.0,0.0,0.0,Summer,No Holiday,Yes,185
2023-08-15,0,19.5,66.9,1.04,1616,13.3,0.0,0.0,0.0,Summer,No Holiday,Yes,265
2023-08-15,1,17.7,66.7,2.69,1648,15.2,0.0,0.0,0.0,Summer,No Holiday,Yes,213
2023-08-15,2,18.7,90.2,0.5,1418,13.1,0.0,1.24,0.0,Summer,No Holiday,Yes,162
2023-08-15,3,21.5,73.5,3.12,1675,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes,227
2023-08-15,4,24.6,80.8,1.46,1563,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,272
2023-08-15,5,28.5,88.2,0.33,1395,22.5,0.0,1.24,0.0,Summer,No Holiday,Yes,346
2023-08-15,6,22.0,88.0,0.25,1538,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes,321
2023-08-15,7,26.6,72.8,0.74,1614,23.6,0.734,3.18,0.0,Summer,No Holiday,Yes,393
2023-08-15,8,24.5,69.0,0.85,1763,17.2,1.039,0.0,0.0,Summer,No Holiday,Yes,453
2023-08-15,9,29.1,48.7,0.26,1937,22.9,1.126,0.0,0.0,Summer,No Holiday,Yes,414
2023-08-15,10,25.2,62.6,1.91,1954,17.7,2.222,0.0,0.0,Summer,No Holiday,Yes,342
2023-08-15,11,25.4,58.7,2.13,1895,18.2,2.164,0.0,0.0,Summer,No Holiday,Yes,272
2023-08-15,12,25.0,21.6,2.05,1966,21.8,3.209,2.73,0.0,Summer,No Holiday,Yes,215
2023-08-15,13,25.1,53.2,2.51,1572,19.7,2.411,0.0,0.0,Summer,No Holiday,Yes,255
2023-08-15,14,24.8,25.2,0.91,1881,21.1,2.464,0.0,0.0,Summer,No Holiday,Yes,268
2023-08-15,15,23.8,36.3,1.71,1925,18.0,1.572,0.0,0.0,Summer,No Holiday,Yes,315
2023-08-15,16,21.6,30.9,2.49,1824,18.1,1.307,0.0,0.0,Summer,No Holiday,Yes,380
